Feature 1,Feature 2,Absolute Pearson Correlation
Init_Win_bytes_forward,ECE Flag Count,
Init_Win_bytes_forward,Down/Up Ratio,
Init_Win_bytes_forward,Average Packet Size,
Init_Win_bytes_forward,Avg Fwd Segment Size,
Init_Win_bytes_forward,Avg Bwd Segment Size,
Init_Win_bytes_forward,Fwd Header Length.1,
Init_Win_bytes_forward,Fwd Avg Bytes/Bulk,
Init_Win_bytes_forward,Fwd Avg Packets/Bulk,
Init_Win_bytes_forward,Fwd Avg Bulk Rate,
Init_Win_bytes_forward,Bwd Avg Bytes/Bulk,
Init_Win_bytes_forward,Bwd Avg Packets/Bulk,
Init_Win_bytes_forward,Bwd Avg Bulk Rate,
Init_Win_bytes_forward,Subflow Fwd Packets,
Init_Win_bytes_forward,Subflow Fwd Bytes,
Init_Win_bytes_forward,Subflow Bwd Packets,
Init_Win_bytes_forward,Subflow Bwd Bytes,
Init_Win_bytes_forward,Init_Win_bytes_forward,
Init_Win_bytes_backward,Destination Port,
Init_Win_bytes_backward,Flow Duration,
Init_Win_bytes_backward,Total Fwd Packets,
Init_Win_bytes_backward,Total Backward Packets,
Init_Win_bytes_backward,Total Length of Fwd Packets,
Init_Win_bytes_backward,Total Length of Bwd Packets,
Init_Win_bytes_backward,Fwd Packet Length Max,
Init_Win_bytes_backward,Fwd Packet Length Min,
Init_Win_bytes_backward,Fwd Packet Length Mean,
Init_Win_bytes_backward,Fwd Packet Length Std,
Init_Win_bytes_backward,Bwd Packet Length Max,
Init_Win_bytes_backward,Bwd Packet Length Min,
Init_Win_bytes_backward,Bwd Packet Length Mean,
Init_Win_bytes_backward,Bwd Packet Length Std,
Init_Win_bytes_backward,Flow Bytes/s,
Init_Win_bytes_backward,Flow Packets/s,
Init_Win_bytes_backward,Flow IAT Mean,
Init_Win_bytes_backward,Flow IAT Std,
Init_Win_bytes_backward,Flow IAT Max,
Init_Win_bytes_backward,Flow IAT Min,
Init_Win_bytes_backward,Fwd IAT Total,
Init_Win_bytes_backward,Fwd IAT Mean,
Init_Win_bytes_backward,Fwd IAT Std,
Init_Win_bytes_backward,Fwd IAT Max,
Init_Win_bytes_backward,Fwd IAT Min,
Init_Win_bytes_backward,Bwd IAT Total,
Init_Win_bytes_backward,Bwd IAT Mean,
Init_Win_bytes_backward,Bwd IAT Std,
Init_Win_bytes_backward,Bwd IAT Max,
Init_Win_bytes_backward,Bwd IAT Min,
Init_Win_bytes_backward,Fwd PSH Flags,
Init_Win_bytes_backward,Bwd PSH Flags,
Init_Win_bytes_backward,Fwd URG Flags,
Init_Win_bytes_backward,Bwd URG Flags,
Init_Win_bytes_backward,Fwd Header Length,
Init_Win_bytes_backward,Bwd Header Length,
Init_Win_bytes_backward,Fwd Packets/s,
Init_Win_bytes_backward,Bwd Packets/s,
Init_Win_bytes_backward,Min Packet Length,
Init_Win_bytes_backward,Max Packet Length,
Init_Win_bytes_backward,Packet Length Mean,
Init_Win_bytes_backward,Packet Length Std,
Init_Win_bytes_backward,Packet Length Variance,
Init_Win_bytes_backward,FIN Flag Count,
Init_Win_bytes_backward,SYN Flag Count,
Init_Win_bytes_backward,RST Flag Count,
Init_Win_bytes_backward,PSH Flag Count,
Init_Win_bytes_backward,ACK Flag Count,
Init_Win_bytes_backward,URG Flag Count,
Init_Win_bytes_backward,CWE Flag Count,
Init_Win_bytes_backward,ECE Flag Count,
Init_Win_bytes_backward,Down/Up Ratio,
Init_Win_bytes_backward,Average Packet Size,
Init_Win_bytes_backward,Avg Fwd Segment Size,
Init_Win_bytes_backward,Avg Bwd Segment Size,
Init_Win_bytes_backward,Fwd Header Length.1,
Init_Win_bytes_backward,Fwd Avg Bytes/Bulk,
Init_Win_bytes_backward,Fwd Avg Packets/Bulk,
Init_Win_bytes_backward,Fwd Avg Bulk Rate,
Init_Win_bytes_backward,Bwd Avg Bytes/Bulk,
Init_Win_bytes_backward,Bwd Avg Packets/Bulk,
Init_Win_bytes_backward,Bwd Avg Bulk Rate,
Init_Win_bytes_backward,Subflow Fwd Packets,
Init_Win_bytes_backward,Subflow Fwd Bytes,
Init_Win_bytes_backward,Subflow Bwd Packets,
Init_Win_bytes_backward,Subflow Bwd Bytes,
Init_Win_bytes_backward,Init_Win_bytes_forward,
Init_Win_bytes_backward,Init_Win_bytes_backward,
act_data_pkt_fwd,Destination Port,
act_data_pkt_fwd,Flow Duration,
act_data_pkt_fwd,Total Fwd Packets,
act_data_pkt_fwd,Total Backward Packets,
act_data_pkt_fwd,Total Length of Fwd Packets,
act_data_pkt_fwd,Total Length of Bwd Packets,
act_data_pkt_fwd,Fwd Packet Length Max,
act_data_pkt_fwd,Fwd Packet Length Min,
act_data_pkt_fwd,Fwd Packet Length Mean,
act_data_pkt_fwd,Fwd Packet Length Std,
act_data_pkt_fwd,Bwd Packet Length Max,
act_data_pkt_fwd,Bwd Packet Length Min,
act_data_pkt_fwd,Bwd Packet Length Mean,
act_data_pkt_fwd,Bwd Packet Length Std,
act_data_pkt_fwd,Flow Bytes/s,
act_data_pkt_fwd,Flow Packets/s,
act_data_pkt_fwd,Flow IAT Mean,
act_data_pkt_fwd,Flow IAT Std,
act_data_pkt_fwd,Flow IAT Max,
act_data_pkt_fwd,Flow IAT Min,
act_data_pkt_fwd,Fwd IAT Total,
act_data_pkt_fwd,Fwd IAT Mean,
act_data_pkt_fwd,Fwd IAT Std,
act_data_pkt_fwd,Fwd IAT Max,
act_data_pkt_fwd,Fwd IAT Min,
act_data_pkt_fwd,Bwd IAT Total,
act_data_pkt_fwd,Bwd IAT Mean,
act_data_pkt_fwd,Bwd IAT Std,
act_data_pkt_fwd,Bwd IAT Max,
act_data_pkt_fwd,Bwd IAT Min,
act_data_pkt_fwd,Fwd PSH Flags,
act_data_pkt_fwd,Bwd PSH Flags,
act_data_pkt_fwd,Fwd URG Flags,
act_data_pkt_fwd,Bwd URG Flags,
act_data_pkt_fwd,Fwd Header Length,
act_data_pkt_fwd,Bwd Header Length,
act_data_pkt_fwd,Fwd Packets/s,
act_data_pkt_fwd,Bwd Packets/s,
act_data_pkt_fwd,Min Packet Length,
act_data_pkt_fwd,Max Packet Length,
act_data_pkt_fwd,Packet Length Mean,
act_data_pkt_fwd,Packet Length Std,
act_data_pkt_fwd,Packet Length Variance,
act_data_pkt_fwd,FIN Flag Count,
act_data_pkt_fwd,SYN Flag Count,
act_data_pkt_fwd,RST Flag Count,
act_data_pkt_fwd,PSH Flag Count,
act_data_pkt_fwd,ACK Flag Count,
act_data_pkt_fwd,URG Flag Count,
act_data_pkt_fwd,CWE Flag Count,
act_data_pkt_fwd,ECE Flag Count,
act_data_pkt_fwd,Down/Up Ratio,
act_data_pkt_fwd,Average Packet Size,
act_data_pkt_fwd,Avg Fwd Segment Size,
act_data_pkt_fwd,Avg Bwd Segment Size,
act_data_pkt_fwd,Fwd Header Length.1,
act_data_pkt_fwd,Fwd Avg Bytes/Bulk,
act_data_pkt_fwd,Fwd Avg Packets/Bulk,
act_data_pkt_fwd,Fwd Avg Bulk Rate,
act_data_pkt_fwd,Bwd Avg Bytes/Bulk,
act_data_pkt_fwd,Bwd Avg Packets/Bulk,
act_data_pkt_fwd,Bwd Avg Bulk Rate,
act_data_pkt_fwd,Subflow Fwd Packets,
act_data_pkt_fwd,Subflow Fwd Bytes,
act_data_pkt_fwd,Subflow Bwd Packets,
act_data_pkt_fwd,Subflow Bwd Bytes,
act_data_pkt_fwd,Init_Win_bytes_forward,
act_data_pkt_fwd,Init_Win_bytes_backward,
act_data_pkt_fwd,act_data_pkt_fwd,
min_seg_size_forward,Destination Port,
min_seg_size_forward,Flow Duration,
min_seg_size_forward,Total Fwd Packets,
min_seg_size_forward,Total Backward Packets,
min_seg_size_forward,Total Length of Fwd Packets,
min_seg_size_forward,Total Length of Bwd Packets,
min_seg_size_forward,Fwd Packet Length Max,
min_seg_size_forward,Fwd Packet Length Min,
min_seg_size_forward,Fwd Packet Length Mean,
min_seg_size_forward,Fwd Packet Length Std,
min_seg_size_forward,Bwd Packet Length Max,
min_seg_size_forward,Bwd Packet Length Min,
min_seg_size_forward,Bwd Packet Length Mean,
min_seg_size_forward,Bwd Packet Length Std,
min_seg_size_forward,Flow Bytes/s,
min_seg_size_forward,Flow Packets/s,
min_seg_size_forward,Flow IAT Mean,
min_seg_size_forward,Flow IAT Std,
min_seg_size_forward,Flow IAT Max,
min_seg_size_forward,Flow IAT Min,
min_seg_size_forward,Fwd IAT Total,
min_seg_size_forward,Fwd IAT Mean,
min_seg_size_forward,Fwd IAT Std,
min_seg_size_forward,Fwd IAT Max,
min_seg_size_forward,Fwd IAT Min,
min_seg_size_forward,Bwd IAT Total,
min_seg_size_forward,Bwd IAT Mean,
min_seg_size_forward,Bwd IAT Std,
min_seg_size_forward,Bwd IAT Max,
min_seg_size_forward,Bwd IAT Min,
min_seg_size_forward,Fwd PSH Flags,
min_seg_size_forward,Bwd PSH Flags,
min_seg_size_forward,Fwd URG Flags,
min_seg_size_forward,Bwd URG Flags,
min_seg_size_forward,Fwd Header Length,
min_seg_size_forward,Bwd Header Length,
min_seg_size_forward,Fwd Packets/s,
min_seg_size_forward,Bwd Packets/s,
min_seg_size_forward,Min Packet Length,
min_seg_size_forward,Max Packet Length,
min_seg_size_forward,Packet Length Mean,
min_seg_size_forward,Packet Length Std,
min_seg_size_forward,Packet Length Variance,
min_seg_size_forward,FIN Flag Count,
min_seg_size_forward,SYN Flag Count,
min_seg_size_forward,RST Flag Count,
min_seg_size_forward,PSH Flag Count,
min_seg_size_forward,ACK Flag Count,
min_seg_size_forward,URG Flag Count,
min_seg_size_forward,CWE Flag Count,
min_seg_size_forward,ECE Flag Count,
min_seg_size_forward,Down/Up Ratio,
min_seg_size_forward,Average Packet Size,
min_seg_size_forward,Avg Fwd Segment Size,
min_seg_size_forward,Avg Bwd Segment Size,
min_seg_size_forward,Fwd Header Length.1,
min_seg_size_forward,Fwd Avg Bytes/Bulk,
min_seg_size_forward,Fwd Avg Packets/Bulk,
min_seg_size_forward,Fwd Avg Bulk Rate,
min_seg_size_forward,Bwd Avg Bytes/Bulk,
min_seg_size_forward,Bwd Avg Packets/Bulk,
min_seg_size_forward,Bwd Avg Bulk Rate,
min_seg_size_forward,Subflow Fwd Packets,
min_seg_size_forward,Subflow Fwd Bytes,
min_seg_size_forward,Subflow Bwd Packets,
min_seg_size_forward,Subflow Bwd Bytes,
min_seg_size_forward,Init_Win_bytes_forward,
min_seg_size_forward,Init_Win_bytes_backward,
min_seg_size_forward,act_data_pkt_fwd,
min_seg_size_forward,min_seg_size_forward,
Active Mean,Destination Port,
Active Mean,Flow Duration,
Active Mean,Total Fwd Packets,
Active Mean,Total Backward Packets,
Active Mean,Total Length of Fwd Packets,
Active Mean,Total Length of Bwd Packets,
Active Mean,Fwd Packet Length Max,
Active Mean,Fwd Packet Length Min,
Active Mean,Fwd Packet Length Mean,
Active Mean,Fwd Packet Length Std,
Active Mean,Bwd Packet Length Max,
Active Mean,Bwd Packet Length Min,
Active Mean,Bwd Packet Length Mean,
Active Mean,Bwd Packet Length Std,
Active Mean,Flow Bytes/s,
Active Mean,Flow Packets/s,
Active Mean,Flow IAT Mean,
Active Mean,Flow IAT Std,
Active Mean,Flow IAT Max,
Active Mean,Flow IAT Min,
Active Mean,Fwd IAT Total,
Active Mean,Fwd IAT Mean,
Active Mean,Fwd IAT Std,
Active Mean,Fwd IAT Max,
Active Mean,Fwd IAT Min,
Active Mean,Bwd IAT Total,
Active Mean,Bwd IAT Mean,
Active Mean,Bwd IAT Std,
Active Mean,Bwd IAT Max,
Active Mean,Bwd IAT Min,
Active Mean,Fwd PSH Flags,
Active Mean,Bwd PSH Flags,
Active Mean,Fwd URG Flags,
Active Mean,Bwd URG Flags,
Active Mean,Fwd Header Length,
Active Mean,Bwd Header Length,
Active Mean,Fwd Packets/s,
Active Mean,Bwd Packets/s,
Active Mean,Min Packet Length,
Active Mean,Max Packet Length,
Active Mean,Packet Length Mean,
Active Mean,Packet Length Std,
Active Mean,Packet Length Variance,
Active Mean,FIN Flag Count,
Active Mean,SYN Flag Count,
Active Mean,RST Flag Count,
Active Mean,PSH Flag Count,
Active Mean,ACK Flag Count,
Active Mean,URG Flag Count,
Active Mean,CWE Flag Count,
Active Mean,ECE Flag Count,
Active Mean,Down/Up Ratio,
Active Mean,Average Packet Size,
Active Mean,Avg Fwd Segment Size,
Active Mean,Avg Bwd Segment Size,
Active Mean,Fwd Header Length.1,
Active Mean,Fwd Avg Bytes/Bulk,
Active Mean,Fwd Avg Packets/Bulk,
Active Mean,Fwd Avg Bulk Rate,
Active Mean,Bwd Avg Bytes/Bulk,
Active Mean,Bwd Avg Packets/Bulk,
Active Mean,Bwd Avg Bulk Rate,
Active Mean,Subflow Fwd Packets,
Active Mean,Subflow Fwd Bytes,
Active Mean,Subflow Bwd Packets,
Active Mean,Subflow Bwd Bytes,
Active Mean,Init_Win_bytes_forward,
Active Mean,Init_Win_bytes_backward,
Active Mean,act_data_pkt_fwd,
Active Mean,min_seg_size_forward,
Active Mean,Active Mean,
Active Std,Destination Port,
Active Std,Flow Duration,
Active Std,Total Fwd Packets,
Active Std,Total Backward Packets,
Active Std,Total Length of Fwd Packets,
Active Std,Total Length of Bwd Packets,
Active Std,Fwd Packet Length Max,
Active Std,Fwd Packet Length Min,
Active Std,Fwd Packet Length Mean,
Active Std,Fwd Packet Length Std,
Active Std,Bwd Packet Length Max,
Active Std,Bwd Packet Length Min,
Active Std,Bwd Packet Length Mean,
Active Std,Bwd Packet Length Std,
Active Std,Flow Bytes/s,
Active Std,Flow Packets/s,
Active Std,Flow IAT Mean,
Active Std,Flow IAT Std,
Active Std,Flow IAT Max,
Active Std,Flow IAT Min,
Active Std,Fwd IAT Total,
Active Std,Fwd IAT Mean,
Active Std,Fwd IAT Std,
Active Std,Fwd IAT Max,
Active Std,Fwd IAT Min,
Active Std,Bwd IAT Total,
Active Std,Bwd IAT Mean,
Active Std,Bwd IAT Std,
Active Std,Bwd IAT Max,
Active Std,Bwd IAT Min,
Active Std,Fwd PSH Flags,
Active Std,Bwd PSH Flags,
Active Std,Fwd URG Flags,
Active Std,Bwd URG Flags,
Active Std,Fwd Header Length,
Active Std,Bwd Header Length,
Active Std,Fwd Packets/s,
Active Std,Bwd Packets/s,
Active Std,Min Packet Length,
Active Std,Max Packet Length,
Active Std,Packet Length Mean,
Active Std,Packet Length Std,
Active Std,Packet Length Variance,
Active Std,FIN Flag Count,
Active Std,SYN Flag Count,
Active Std,RST Flag Count,
Active Std,PSH Flag Count,
Active Std,ACK Flag Count,
Active Std,URG Flag Count,
Active Std,CWE Flag Count,
Active Std,ECE Flag Count,
Active Std,Down/Up Ratio,
Active Std,Average Packet Size,
Active Std,Avg Fwd Segment Size,
Active Std,Avg Bwd Segment Size,
Active Std,Fwd Header Length.1,
Active Std,Fwd Avg Bytes/Bulk,
Active Std,Fwd Avg Packets/Bulk,
Active Std,Fwd Avg Bulk Rate,
Active Std,Bwd Avg Bytes/Bulk,
Active Std,Bwd Avg Packets/Bulk,
Active Std,Bwd Avg Bulk Rate,
Active Std,Subflow Fwd Packets,
Active Std,Subflow Fwd Bytes,
Active Std,Subflow Bwd Packets,
Active Std,Subflow Bwd Bytes,
Active Std,Init_Win_bytes_forward,
Active Std,Init_Win_bytes_backward,
Active Std,act_data_pkt_fwd,
Active Std,min_seg_size_forward,
Active Std,Active Mean,
Active Std,Active Std,
Active Max,Destination Port,
Active Max,Flow Duration,
Active Max,Total Fwd Packets,
Active Max,Total Backward Packets,
Active Max,Total Length of Fwd Packets,
Active Max,Total Length of Bwd Packets,
Active Max,Fwd Packet Length Max,
Active Max,Fwd Packet Length Min,
Active Max,Fwd Packet Length Mean,
Active Max,Fwd Packet Length Std,
Active Max,Bwd Packet Length Max,
Active Max,Bwd Packet Length Min,
Active Max,Bwd Packet Length Mean,
Active Max,Bwd Packet Length Std,
Active Max,Flow Bytes/s,
Active Max,Flow Packets/s,
Active Max,Flow IAT Mean,
Active Max,Flow IAT Std,
Active Max,Flow IAT Max,
Active Max,Flow IAT Min,
Active Max,Fwd IAT Total,
Active Max,Fwd IAT Mean,
Active Max,Fwd IAT Std,
Active Max,Fwd IAT Max,
Active Max,Fwd IAT Min,
Active Max,Bwd IAT Total,
Active Max,Bwd IAT Mean,
Active Max,Bwd IAT Std,
Active Max,Bwd IAT Max,
Active Max,Bwd IAT Min,
Active Max,Fwd PSH Flags,
Active Max,Bwd PSH Flags,
Active Max,Fwd URG Flags,
Active Max,Bwd URG Flags,
Active Max,Fwd Header Length,
Active Max,Bwd Header Length,
Active Max,Fwd Packets/s,
Active Max,Bwd Packets/s,
Active Max,Min Packet Length,
Active Max,Max Packet Length,
Active Max,Packet Length Mean,
Active Max,Packet Length Std,
Active Max,Packet Length Variance,
Active Max,FIN Flag Count,
Active Max,SYN Flag Count,
Active Max,RST Flag Count,
Active Max,PSH Flag Count,
Active Max,ACK Flag Count,
Active Max,URG Flag Count,
Active Max,CWE Flag Count,
Active Max,ECE Flag Count,
Active Max,Down/Up Ratio,
Active Max,Average Packet Size,
Active Max,Avg Fwd Segment Size,
Active Max,Avg Bwd Segment Size,
Active Max,Fwd Header Length.1,
Active Max,Fwd Avg Bytes/Bulk,
Active Max,Fwd Avg Packets/Bulk,
Active Max,Fwd Avg Bulk Rate,
Active Max,Bwd Avg Bytes/Bulk,
Active Max,Bwd Avg Packets/Bulk,
Active Max,Bwd Avg Bulk Rate,
Active Max,Subflow Fwd Packets,
Active Max,Subflow Fwd Bytes,
Active Max,Subflow Bwd Packets,
Active Max,Subflow Bwd Bytes,
Active Max,Init_Win_bytes_forward,
Active Max,Init_Win_bytes_backward,
Active Max,act_data_pkt_fwd,
Active Max,min_seg_size_forward,
Active Max,Active Mean,
Active Max,Active Std,
Active Max,Active Max,
Active Min,Destination Port,
Active Min,Flow Duration,
Active Min,Total Fwd Packets,
Active Min,Total Backward Packets,
Active Min,Total Length of Fwd Packets,
Active Min,Total Length of Bwd Packets,
Active Min,Fwd Packet Length Max,
Active Min,Fwd Packet Length Min,
Active Min,Fwd Packet Length Mean,
Active Min,Fwd Packet Length Std,
Active Min,Bwd Packet Length Max,
Active Min,Bwd Packet Length Min,
Active Min,Bwd Packet Length Mean,
Active Min,Bwd Packet Length Std,
Active Min,Flow Bytes/s,
Active Min,Flow Packets/s,
Active Min,Flow IAT Mean,
Active Min,Flow IAT Std,
Active Min,Flow IAT Max,
Active Min,Flow IAT Min,
Active Min,Fwd IAT Total,
Active Min,Fwd IAT Mean,
Active Min,Fwd IAT Std,
Active Min,Fwd IAT Max,
Active Min,Fwd IAT Min,
Active Min,Bwd IAT Total,
Active Min,Bwd IAT Mean,
Active Min,Bwd IAT Std,
Active Min,Bwd IAT Max,
Active Min,Bwd IAT Min,
Active Min,Fwd PSH Flags,
Active Min,Bwd PSH Flags,
Active Min,Fwd URG Flags,
Active Min,Bwd URG Flags,
Active Min,Fwd Header Length,
Active Min,Bwd Header Length,
Active Min,Fwd Packets/s,
Active Min,Bwd Packets/s,
Active Min,Min Packet Length,
Active Min,Max Packet Length,
Active Min,Packet Length Mean,
Active Min,Packet Length Std,
Active Min,Packet Length Variance,
Active Min,FIN Flag Count,
Active Min,SYN Flag Count,
Active Min,RST Flag Count,
Active Min,PSH Flag Count,
Active Min,ACK Flag Count,
Active Min,URG Flag Count,
Active Min,CWE Flag Count,
Active Min,ECE Flag Count,
Active Min,Down/Up Ratio,
Active Min,Average Packet Size,
Active Min,Avg Fwd Segment Size,
Active Min,Avg Bwd Segment Size,
Active Min,Fwd Header Length.1,
Active Min,Fwd Avg Bytes/Bulk,
Active Min,Fwd Avg Packets/Bulk,
Active Min,Fwd Avg Bulk Rate,
Active Min,Bwd Avg Bytes/Bulk,
Active Min,Bwd Avg Packets/Bulk,
Active Min,Bwd Avg Bulk Rate,
Active Min,Subflow Fwd Packets,
Active Min,Subflow Fwd Bytes,
Active Min,Subflow Bwd Packets,
Active Min,Subflow Bwd Bytes,
Active Min,Init_Win_bytes_forward,
Active Min,Init_Win_bytes_backward,
Active Min,act_data_pkt_fwd,
Active Min,min_seg_size_forward,
Active Min,Active Mean,
Active Min,Active Std,
Active Min,Active Max,
Active Min,Active Min,
Idle Mean,Destination Port,
Idle Mean,Flow Duration,
Idle Mean,Total Fwd Packets,
Idle Mean,Total Backward Packets,
Idle Mean,Total Length of Fwd Packets,
Idle Mean,Total Length of Bwd Packets,
Idle Mean,Fwd Packet Length Max,
Idle Mean,Fwd Packet Length Min,
Idle Mean,Fwd Packet Length Mean,
Idle Mean,Fwd Packet Length Std,
Idle Mean,Bwd Packet Length Max,
Idle Mean,Bwd Packet Length Min,
Idle Mean,Bwd Packet Length Mean,
Idle Mean,Bwd Packet Length Std,
Idle Mean,Flow Bytes/s,
Idle Mean,Flow Packets/s,
Idle Mean,Flow IAT Mean,
Idle Mean,Flow IAT Std,
Idle Mean,Flow IAT Max,
Idle Mean,Flow IAT Min,
Idle Mean,Fwd IAT Total,
Idle Mean,Fwd IAT Mean,
Idle Mean,Fwd IAT Std,
Idle Mean,Fwd IAT Max,
Idle Mean,Fwd IAT Min,
Idle Mean,Bwd IAT Total,
Idle Mean,Bwd IAT Mean,
Idle Mean,Bwd IAT Std,
Idle Mean,Bwd IAT Max,
Idle Mean,Bwd IAT Min,
Idle Mean,Fwd PSH Flags,
Idle Mean,Bwd PSH Flags,
Idle Mean,Fwd URG Flags,
Idle Mean,Bwd URG Flags,
Idle Mean,Fwd Header Length,
Idle Mean,Bwd Header Length,
Idle Mean,Fwd Packets/s,
Idle Mean,Bwd Packets/s,
Idle Mean,Min Packet Length,
Idle Mean,Max Packet Length,
Idle Mean,Packet Length Mean,
Idle Mean,Packet Length Std,
Idle Mean,Packet Length Variance,
Idle Mean,FIN Flag Count,
Idle Mean,SYN Flag Count,
Idle Mean,RST Flag Count,
Idle Mean,PSH Flag Count,
Idle Mean,ACK Flag Count,
Idle Mean,URG Flag Count,
Idle Mean,CWE Flag Count,
Idle Mean,ECE Flag Count,
Idle Mean,Down/Up Ratio,
Idle Mean,Average Packet Size,
Idle Mean,Avg Fwd Segment Size,
Idle Mean,Avg Bwd Segment Size,
Idle Mean,Fwd Header Length.1,
Idle Mean,Fwd Avg Bytes/Bulk,
Idle Mean,Fwd Avg Packets/Bulk,
Idle Mean,Fwd Avg Bulk Rate,
Idle Mean,Bwd Avg Bytes/Bulk,
Idle Mean,Bwd Avg Packets/Bulk,
Idle Mean,Bwd Avg Bulk Rate,
Idle Mean,Subflow Fwd Packets,
Idle Mean,Subflow Fwd Bytes,
Idle Mean,Subflow Bwd Packets,
Idle Mean,Subflow Bwd Bytes,
Idle Mean,Init_Win_bytes_forward,
Idle Mean,Init_Win_bytes_backward,
Idle Mean,act_data_pkt_fwd,
Idle Mean,min_seg_size_forward,
Idle Mean,Active Mean,
Idle Mean,Active Std,
Idle Mean,Active Max,
Idle Mean,Active Min,
Idle Mean,Idle Mean,
Idle Std,Destination Port,
Idle Std,Flow Duration,
Idle Std,Total Fwd Packets,
Idle Std,Total Backward Packets,
Idle Std,Total Length of Fwd Packets,
Idle Std,Total Length of Bwd Packets,
Idle Std,Fwd Packet Length Max,
Idle Std,Fwd Packet Length Min,
Idle Std,Fwd Packet Length Mean,
Idle Std,Fwd Packet Length Std,
Idle Std,Bwd Packet Length Max,
Idle Std,Bwd Packet Length Min,
Idle Std,Bwd Packet Length Mean,
Idle Std,Bwd Packet Length Std,
Idle Std,Flow Bytes/s,
Idle Std,Flow Packets/s,
Idle Std,Flow IAT Mean,
Idle Std,Flow IAT Std,
Idle Std,Flow IAT Max,
Idle Std,Flow IAT Min,
Idle Std,Fwd IAT Total,
Idle Std,Fwd IAT Mean,
Idle Std,Fwd IAT Std,
Idle Std,Fwd IAT Max,
Idle Std,Fwd IAT Min,
Idle Std,Bwd IAT Total,
Idle Std,Bwd IAT Mean,
Idle Std,Bwd IAT Std,
Idle Std,Bwd IAT Max,
Idle Std,Bwd IAT Min,
Idle Std,Fwd PSH Flags,
Idle Std,Bwd PSH Flags,
Idle Std,Fwd URG Flags,
Idle Std,Bwd URG Flags,
Idle Std,Fwd Header Length,
Idle Std,Bwd Header Length,
Idle Std,Fwd Packets/s,
Idle Std,Bwd Packets/s,
Idle Std,Min Packet Length,
Idle Std,Max Packet Length,
Idle Std,Packet Length Mean,
Idle Std,Packet Length Std,
Idle Std,Packet Length Variance,
Idle Std,FIN Flag Count,
Idle Std,SYN Flag Count,
Idle Std,RST Flag Count,
Idle Std,PSH Flag Count,
Idle Std,ACK Flag Count,
Idle Std,URG Flag Count,
Idle Std,CWE Flag Count,
Idle Std,ECE Flag Count,
Idle Std,Down/Up Ratio,
Idle Std,Average Packet Size,
Idle Std,Avg Fwd Segment Size,
Idle Std,Avg Bwd Segment Size,
Idle Std,Fwd Header Length.1,
Idle Std,Fwd Avg Bytes/Bulk,
Idle Std,Fwd Avg Packets/Bulk,
Idle Std,Fwd Avg Bulk Rate,
Idle Std,Bwd Avg Bytes/Bulk,
Idle Std,Bwd Avg Packets/Bulk,
Idle Std,Bwd Avg Bulk Rate,
Idle Std,Subflow Fwd Packets,
Idle Std,Subflow Fwd Bytes,
Idle Std,Subflow Bwd Packets,
Idle Std,Subflow Bwd Bytes,
Idle Std,Init_Win_bytes_forward,
Idle Std,Init_Win_bytes_backward,
Idle Std,act_data_pkt_fwd,
Idle Std,min_seg_size_forward,
Idle Std,Active Mean,
Idle Std,Active Std,
Idle Std,Active Max,
Idle Std,Active Min,
Idle Std,Idle Mean,
Idle Std,Idle Std,
Idle Max,Destination Port,
Idle Max,Flow Duration,
Idle Max,Total Fwd Packets,
Idle Max,Total Backward Packets,
Idle Max,Total Length of Fwd Packets,
Idle Max,Total Length of Bwd Packets,
Idle Max,Fwd Packet Length Max,
Idle Max,Fwd Packet Length Min,
Idle Max,Fwd Packet Length Mean,
Idle Max,Fwd Packet Length Std,
Idle Max,Bwd Packet Length Max,
Idle Max,Bwd Packet Length Min,
Idle Max,Bwd Packet Length Mean,
Idle Max,Bwd Packet Length Std,
Idle Max,Flow Bytes/s,
Idle Max,Flow Packets/s,
Idle Max,Flow IAT Mean,
Idle Max,Flow IAT Std,
Idle Max,Flow IAT Max,
Idle Max,Flow IAT Min,
Idle Max,Fwd IAT Total,
Idle Max,Fwd IAT Mean,
Idle Max,Fwd IAT Std,
Idle Max,Fwd IAT Max,
Idle Max,Fwd IAT Min,
Idle Max,Bwd IAT Total,
Idle Max,Bwd IAT Mean,
Idle Max,Bwd IAT Std,
Idle Max,Bwd IAT Max,
Idle Max,Bwd IAT Min,
Idle Max,Fwd PSH Flags,
Idle Max,Bwd PSH Flags,
Idle Max,Fwd URG Flags,
Idle Max,Bwd URG Flags,
Idle Max,Fwd Header Length,
Idle Max,Bwd Header Length,
Idle Max,Fwd Packets/s,
Idle Max,Bwd Packets/s,
Idle Max,Min Packet Length,
Idle Max,Max Packet Length,
Idle Max,Packet Length Mean,
Idle Max,Packet Length Std,
Idle Max,Packet Length Variance,
Idle Max,FIN Flag Count,
Idle Max,SYN Flag Count,
Idle Max,RST Flag Count,
Idle Max,PSH Flag Count,
Idle Max,ACK Flag Count,
Idle Max,URG Flag Count,
Idle Max,CWE Flag Count,
Idle Max,ECE Flag Count,
Idle Max,Down/Up Ratio,
Idle Max,Average Packet Size,
Idle Max,Avg Fwd Segment Size,
Idle Max,Avg Bwd Segment Size,
Idle Max,Fwd Header Length.1,
Idle Max,Fwd Avg Bytes/Bulk,
Idle Max,Fwd Avg Packets/Bulk,
Idle Max,Fwd Avg Bulk Rate,
Idle Max,Bwd Avg Bytes/Bulk,
Idle Max,Bwd Avg Packets/Bulk,
